title,conductor,composer_id,movement,work_id
,,,,34109
,,,,34110
,,,Overture [Dresden],34111
,,,Overture,34112
,,,,34113
,,,Waldweben (Forest Murmurs),34114
,,,Prelude and Liebestod (with or without soloist),34115
,,,,34116
,,,Prelude to Act I,34117
,,,PROLOGUE: Dawn,34118
,,,PROLOGUE: Siegfried's Rhine Journey,34119
,,,"Brunnhilde's Immolation, Brunnhilde, Act III, scene iii",34120
,,,Introduction and Fugue,34121
,,,Adagio,34122
,,,Bourrée,34123
,,,Pastorale,34124
,,,Finale,34125
,,,,34126
,,,,34127
,,,Overture,34128
,,,,34129
,,,,34130
,,,Largo,34131
,,,Allegro con fuoco,34132
,,,,34133
,,,,34134
,,,Overture,34135
,,,,34136
,,,,34137
,,,,34138
,,,First Part: The Plains of Hungary,34139
,,,Second Part: In North Germany,34140
,,,,34141
,,,Third Part: In Marguerite's Room,34142
,,,Fourth Part,34143
,,,,34144
,,,,34145
,,,,34146
,,,,34147
,,,,34148
,,,,34149
,,,,34150
,,,,34151
,,,Overture,34152
,,,Adagio -- Allegro,34153
,,,"""C'est bien l'air,"" Catherine (aria)",34154
,,,,34155
,,,,34156
,,,,34157
,,,Alleluja [Allegro],34158
,,,Tableau III,34159
,,,,34160
,,,,34161
,,,,34162
,,,,34163
,,,,34164
,,,,34165
,,,,34166
,,,,34167
,,,,34168
,,,,34169
,,,,34170
,,,,34171
,,,,34172
,,,,34173
,,,,34174
,,,,34175
,,,,34176
,,,Overture,34177
,,,,34178
,,,,34179
,,,,34180
,,,,34181
,,,,34182
,,,,34183
,,,,34184
,,,Overture,34185
,,,,34186
,,,,34187
,,,,34188
,,,,34189
,,,,34190
,,,,34191
,,,,34192
,,,,34193
,,,,34194
,,,,34195
,,,,34196
,,,,34197
,,,,34198
,,,,34199
,,,,34200
,,,,34201
,,,,34202
,,,,34203
,,,,34204
,,,,34205
,,,Overture,34206
,,,Largo,34207
,,,,34208
,,,,34209
,,,,34210
,,,,34211
,,,,34212
,,,,34213
,,,,34214
,,,,34215
,,,,34216
,,,Polka (Allegretto),34217
,,,Danse,34218
,,,,34219
,,,,34220
,,,,34221
,,,Overture,34222
,,,,34223
,,,Hungarian Dance No. 5 (Schmeling),34224
,,,Hungarian Dance No. 6 (Schmeling),34225
,,,Hungarian Dance No. 7 (Schmeling),34226
,,,Hungarian Dance No. 21 in E minor (Vivace) (Dvorak),34227
,,,,34228
,,,,34229
,,,,34230
,,,,34231
,,,,34232
,,,,34233
,,,,34234
,,,,34235
,,,,34236
,,,Overture,34237
,,,,34238
,,,,34239
,,,,34240
,,,,34241
,,,,34242
,,,,34243
,,,Overture,34244
,,,,34245
,,,,34246
,,,,34247
,,,Overture,34248
,,,,34249
,,,,34250
,,,,34251
,,,,34252
,,,,34253
,,,,34254
,,,,34255
,,,,34256
,,,,34257
,,,"Bacchanale (Venusberg music), Act I, scene i",34258
,,,,34259
,,,,34260
,,,,34261
,,,,34262
,,,,34263
,,,"Bacchanale (Venusberg music), Act I, scene i",34264
,,,"Siegfried's Funeral Music, ACT III, scene ii",34265
,,,Overture,34266
,,,Overture,34267
,,,,34268
,,,Suite No. 1: Introduçao (Introduction),34269
,,,Suite No. 1: Alegria na Horta (Happiness in the Orchard),34270
,,,,34271
,,,,34272
,,,Overture,34273
,,,,34274
,,,,34275
,,,,34276
,,,,34277
,,,Polka,34278
,,,Fugue,34279
,,,Overture,34280
,,,Menuetto (Allegretto) -- Trio,34281
,,,Finale (Allegro con spirito),34282
,,,,34283
,,,,34284
,,,,34285
,,,,34286
,,,,34287
,,,Allegro non troppo,34288
,,,,34289
,,,,34290
,,,Overture,34291
,,,,34292
,,,,34293
,,,,34294
,,,,34295
,,,,34296
,,,,34297
,,,En bateau,34298
,,,Cortège,34299
,,,Ballet,34300
,,,,34301
,,,,34302
,,,,34303
,,,,34304
,,,,34305
,,,,34306
,,,,34307
,,,,34308
,,,,34309
,,,Act I: Prelude,34310
,,,,34311
,,,,34312
,,,,34313
,,,,34314
,,,,34315
,,,,34316
,,,,34317
,,,,34318
,,,,34319
,,,,34320
,,,,34321
,,,,34322
,,,,34323
,,,,34324
,,,,34325
,,,,34326
,,,,34327
,,,,34328
,,,,34329
,,,Overture,34330
,,,,34331
,,,,34332
,,,Overture,34333
,,,1. Scherzo: Allegro vivace,34334
,,,,34335
,,,,34336
,,,,34337
,,,,34338
,,,,34339
,,,,34340
,,,,34341
,,,,34342
,,,,34343
,,,,34344
,,,,34345
,,,,34346
,,,,34347
,,,,34348
,,,,34349
,,,,34350
,,,,34351
,,,,34352
,,,,34353
,,,,34354
,,,,34355
,,,,34356
,,,,34357
,,,,34358
,,,,34359
,,,,34360
,,,,34361
,,,Overture,34362
,,,"Andante teneramente, con semplicita",34363
,,,Scherzando e molto leggiero; Trio:Andantino,34364
,,,Virginia Reel: Molto Vivace (Finale),34365
,,,,34366
,,,,34367
,,,,34368
,,,,34369
,,,,34370
,,,,34371
,,,,34372
,,,,34373
,,,,34374
,,,,34375
,,,,34376
,,,,34377
,,,,34378
,,,The Montagues and the Capulets,34379
,,,Friar Laurence,34380
,,,Masks,34381
,,,The Death of Tybalt,34382
,,,"""Batuque"" (Danza di Negri)",34383
,,,,34384
,,,,34385
,,,,34386
,,,,34387
,,,,34388
,,,,34389
,,,Overture,34390
,,,,34391
,,,,34392
,,,,34393
,,,,34394
,,,,34395
,,,,34396
,,,,34397
,,,,34398
,,,,34399
,,,Adagio lamentoso — Andante,34400
,,,,34401
,,,,34402
,,,,34403
,,,,34404
,,,,34405
,,,,34406
,,,,34407
,,,,34408
,,,,34409
,,,,34410
,,,,34411
,,,,34412
,,,,34413
,,,,34414
,,,,34415
,,,,34416
,,,,34417
,,,,34418
,,,,34419
,,,,34420
,,,,34421
,,,,34422
,,,,34423
,,,,34424
,,,Part I,34425
,,,,34426
,,,Part II,34427
,,,,34428
,,,"Andante cantabile, con alcuna licenza",34429
,,,,34430
,,,,34431
,,,,34432
,,,,34433
,,,,34434
,,,,34435
,,,,34436
,,,,34437
,,,,34438
,,,,34439
,,,,34440
,,,,34441
,,,Overture,34442
,,,,34443
,,,,34444
,,,Act I: Prelude,34445
,,,"Nuages (""Clouds"")",34446
,,,"Fêtes (""Festivals"")",34447
,,,,34448
,,,,34449
,,,,34450
,,,,34451
,,,,34452
,,,,34453
,,,,34454
,,,,34455
,,,Overture,34456
,,,Hungarian Dance No. 5 (Schmeling),34457
,,,Hungarian Dance No. 6 (Schmeling),34458
,,,Hungarian Dance No. 7 (Schmeling),34459
,,,Hungarian Dance No. 21 in E minor (Vivace) (Dvorak),34460
,,,,34461
,,,,34462
,,,,34463
,,,,34464
,,,,34465
,,,,34466
,,,Prelude to Act I,34467
,,,,34468
,,,,34469
,,,,34470
,,,,34471
,,,,34472
,,,,34473
,,,,34474
,,,,34475
,,,,34476
,,,"""Celui dont la parole efface toutes peines ... Il est doux,"" Salomé (aria)",34477
,,,,34478
,,,,34479
,,,,34480
,,,PROLOGUE: Dawn,34481
,,,PROLOGUE: Siegfried's Rhine Journey,34482
,,,"Siegfried's Funeral Music, ACT III, scene ii",34483
,,,"Brunnhilde's Immolation, Brunnhilde, Act III, scene iii",34484
,,,,34485
,,,,34486
,,,,34487
,,,,34488
,,,,34489
,,,,34490
,,,,34491
,,,,34492
,,,,34493
,,,,34494
,,,,34495
,,,,34496
,,,,34497
,,,,34498
,,,,34499
,,,Princess Aurora,34500
,,,Poem in One Act,34501
,,,,34502
,,,,34503
,,,,34504
,,,,34505
,,,,34506
,,,,34507
,,,,34508
,,,,34509
,,,,34510
,,,,34511
,,,,34512
,,,,34513
,,,,34514
,,,,34515
,,,,34516
,,,Princess Aurora,34517
,,,,34518
,,,,34519
,,,,34520
,,,Danse,34521
,,,,34522
,,,,34523
,,,,34524
,,,,34525
,,,,34526
,,,,34527
,,,,34528
,,,,34529
,,,,34530
,,,"Overture (""Overture to a Comedy"")",34531
,,,,34532
,,,Polka,34533
,,,Fugue,34534
,,,,34535
,,,,34536
,,,Overture,34537
,,,,34538
,,,,34539
,,,,34540
,,,,34541
,,,,34542
,,,,34543
,,,"Aria (Elijah): Lord God of Abraham, Isaac, and Israel",34544
,,,,34545
,,,,34546
,,,,34547
,,,,34548
,,,,34549
,,,,34550
,,,,34551
,,,,34552
,,,,34553
,,,,34554
,,,,34555
,,,Overture,34556
,,,,34557
,,,Prelude and Liebestod (with or without soloist),34558
,,,,34559
,,,,34560
,,,,34561
,,,,34562
,,,"""Batuque"" (Danza di Negri)",34563
,,,,34564
,,,,34565
,,,,34566
,,,,34567
,,,,34568
,,,,34569
,,,,34570
,,,,34571
,,,,34572
,,,,34573
,,,,34574
,,,,34575
,,,,34576
,,,,34577
,,,,34578
,,,,34579
,,,,34580
,,,,34581
,,,,34582
,,,,34583
,,,,34584
,,,,34585
,,,,34586
,,,,34587
,,,,34588
,,,,34589
,,,Vltava (The Moldau),34590
,,,Overture [Dresden],34591
,,,Overture,34592
,,,,34593
,,,,34594
,,,,34595
,,,,34596
,,,"Summertime, Clara, Act I, scene 1",34597
,,,"Buzzard Song, Act II, scene 1",34598
,,,"My Man's Gone Now, Serena/Chorus, Act I, scene 2",34599
,,,"Bess, You is My Woman Now, Porgy/Bess, Act II, scene 1",34600
,,,"I Got Plenty o' Nuttin', Porgy/Chorus, Act II, scene 1",34601
,,,,34602
,,,"Overture, Op. 362",34603
,,,"""Love can be Dreamed""",34604
,,,,34605
,,,,34606
,,,,34607
,,,,34608
,,,"""Life is but a Dream""",34609
,,,"""My Hero,"" (aria)",34610
,,,,34611
,,,,34612
,,,,34613
,,,,34614
,,,,34615
,,,,34616
,,,,34617
,,,Fantasie,34618
,,,Overture [Dresden],34619
,,,,34620
,,,Polovtsian Dances [Nos. 8 & 17 in opera],34621
,,,,34622
,,,,34623
,,,,34624
,,,,34625
,,,,34626
,,,,34627
,,,Overture,34628
,,,,34629
,,,,34630
,,,,34631
,,,,34632
,,,,34633
,,,,34634
,,,Scherzo,34635
,,,,34636
,,,,34637
,,,,34638
,,,,34639
,,,Triana,34640
,,,,34641
,,,,34642
,,,Pantomime,34643
,,,Ritual Fire Dance,34644
,,,Intermezzo,34645
,,,Act IV: Intermezzo,34646
,,,"Danse bohémienne (Gypsy Dance), Act II",34647
,,,,34648
,,,,34649
,,,,34650
,,,The Miller's Dance (Farruca),34651
,,,Mazurka,34652
,,,,34653
,,,,34654
,,,,34655
,,,Polonaise,34656
,,,,34657
,,,,34658
,,,"Act III, scene ii: Polonaise",34659
,,,Prelude,34660
,,,"Dance of the Persian Maidens, Act IV, scene i",34661
,,,,34662
,,,,34663
,,,,34664
,,,,34665
,,,,34666
,,,,34667
,,,,34668
,,,Overture,34669
,,,,34670
,,,,34671
,,,,34672
,,,,34673
,,,,34674
,,,,34675
,,,,34676
,,,Act I: Prelude,34677
,,,Act III: Introduction,34678
,,,,34679
,,,,34680
,,,,34681
,,,,34682
,,,,34683
,,,,34684
,,,,34685
,,,Overture,34686
,,,,34687
,,,,34688
,,,,34689
,,,,34690
,,,,34691
,,,,34692
,,,,34693
,,,,34694
,,,"Prelude No. 2 in C-sharp minor, Op. 23, No. 2",34695
,,,,34696
,,,,34697
,,,,34698
,,,,34699
,,,,34700
,,,,34701
,,,,34702
,,,,34703
,,,,34704
,,,"Waltz in D-flat major, Op. 64, No. 1 (Minute)",34705
,,,,34706
,,,Overture,34707
,,,,34708
,,,,34709
,,,,34710
,,,,34711
,,,Rondo: Allegro,34712
,,,Allegro non troppo,34713
,,,Scherzando: Allegro molto,34714
,,,Andante,34715
,,,,34716
,,,,34717
,,,,34718
,,,,34719
,,,,34720
,,,,34721
,,,,34722
,,,,34723
,,,,34724
,,,Prelude to Act I,34725
,,,,34726
,,,,34727
,,,,34728
,,,,34729
,,,,34730
,,,,34731
,,,"""Il dolce suono"" (Mad Scene), Lucia (aria), Act III, scene i",34732
,,,Overture,34733
,,,,34734
,,,,34735
,,,,34736
,,,,34737
,,,,34738
,,,,34739
,,,,34740
,,,,34741
,,,Overture,34742
,,,,34743
,,,,34744
,,,,34745
,,,,34746
,,,,34747
,,,Rondo,34748
,,,Act I: Prelude,34749
,,,"""Den hab' ich wohl vernommen"" (Isolde's Narration), Isolde, Act I, scene iii",34750
,,,Prelude and Liebestod (with or without soloist),34751
,,,,34752
,,,Dance of the Seven Veils,34753
,,,"Final Scene: ""Ah, du wolltest mich nicht deinen Mund kuessen lassen, Jokanaan!""",34754
,,,Lento lugubre — Moderato con moto — Andante,34755
,,,,34756
,,,,34757
,,,,34758
,,,Valse d'Amour,34759
,,,Introduction (Allegro non troppo),34760
,,,Danse,34761
,,,Polka (Allegretto),34762
,,,Polovtsian Dances [Nos. 8 & 17 in opera],34763
,,,,34764
,,,,34765
,,,,34766
,,,,34767
,,,,34768
,,,,34769
,,,,34770
,,,,34771
,,,,34772
,,,,34773
,,,Ol' Man River,34774
,,,,34775
,,,,34776
,,,,34777
,,,,34778
,,,,34779
,,,,34780
,,,,34781
,,,,34782
,,,,34783
,,,,34784
,,,,34785
,,,,34786
,,,,34787
,,,,34788
,,,,34789
,,,,34790
,,,,34791
,,,,34792
,,,,34793
,,,"""Der Tanz in der Dorfschenke"" (Mephisto Waltz No. 1)",34794
,,,,34795
,,,,34796
,,,,34797
,,,,34798
,,,"""Hopak""",34799
,,,"""Long live Tsar Boris Feodorovich!"" (Coronation Scene), Prologue, scene ii",34800
,,,"""I have attained supreme power"" (Boris' Monologue), Boris, Act II",34801
,,,"Act III, scene ii: Polonaise",34802
,,,Overture,34803
,,,,34804
,,,,34805
,,,,34806
,,,,34807
,,,,34808
,,,,34809
,,,Overture [Dresden],34810
,,,Psyché et Eros (Psyche and Eros),34811
,,,,34812
,,,,34813
,,,,34814
,,,Overture,34815
,,,,34816
,,,,34817
,,,,34818
,,,,34819
,,,,34820
,,,Overture,34821
,,,,34822
,,,,34823
,,,,34824
,,,,34825
,,,,34826
,,,,34827
,,,,34828
,,,,34829
,,,,34830
,,,,34831
,,,,34832
,,,,34833
,,,,34834
,,,,34835
,,,,34836
,,,,34837
,,,,34838
,,,,34839
,,,Overture,34840
,,,,34841
,,,,34842
,,,,34843
,,,Act III: Introduction,34844
,,,Act III: Prelude,34845
,,,"The Dance of the Apprentices and Entrance of the Masters, (chorus), Act III, scene v",34846
,,,,34847
,,,,34848
,,,,34849
,,,,34850
,,,,34851
,,,,34852
,,,,34853
,,,,34854
,,,Overture,34855
,,,,34856
,,,,34857
,,,,34858
,,,Act III: Introduction,34859
,,,Act III: Prelude,34860
,,,"The Dance of the Apprentices and Entrance of the Masters, (chorus), Act III, scene v",34861
,,,,34862
,,,,34863
,,,,34864
,,,,34865
,,,,34866
,,,,34867
,,,Introduction and Fugue,34868
,,,Adagio,34869
,,,Finale,34870
,,,,34871
,,,,34872
,,,,34873
,,,,34874
,,,,34875
,,,,34876
,,,,34877
,,,,34878
,,,,34879
,,,,34880
,,,,34881
,,,,34882
,,,,34883
,,,,34884
,,,,34885
,,,,34886
,,,,34887
,,,,34888
,,,,34889
,,,,34890
,,,,34891
,,,,34892
,,,,34893
,,,March to the Scaffold (Marche au Supplice): Allegretto non troppo,34894
,,,Dream of a Witches' Sabbath (Songe d'une Nuit du Sabbat): Larghetto -- Allegro,34895
,,,,34896
,,,,34897
,,,,34898
,,,,34899
,,,Polonaise,34900
,,,,34901
,,,,34902
,,,,34903
,,,,34904
,,,,34905
,,,,34906
,,,,34907
,,,Als die alte Mutter (Songs my Mother Taught Me),34908
,,,"""Song to the Moon,"" Rusalka, Act I",34909
,,,,34910
,,,,34911
,,,,34912
,,,Blaník,34913
,,,Vendulka's Cradle Song,34914
,,,,34915
,,,,34916
,,,,34917
,,,,34918
,,,Blaník,34919
,,,,34920
,,,,34921
,,,,34922
,,,,34923
,,,Overture,34924
,,,,34925
,,,,34926
,,,,34927
,,,Victory Theme/1st Nine Bars,34928
,,,,34929
,,,Overture,34930
,,,,34931
,,,,34932
,,,,34933
,,,Overture,34934
,,,,34935
,,,,34936
,,,,34937
,,,"Overture (""Overture to a Comedy"")",34938
,,,Adagio – Allegro,34939
,,,Andante sostenuto — Moderato con anima,34940
,,,,34941
,,,,34942
,,,,34943
,,,,34944
,,,,34945
,,,Overture,34946
,,,,34947
,,,,34948
,,,,34949
,,,Prelude to Act I,34950
,,,,34951
,,,,34952
,,,,34953
,,,,34954
,,,,34955
,,,,34956
,,,,34957
,,,,34958
,,,,34959
,,,,34960
,,,Overture,34961
,,,,34962
,,,,34963
,,,,34964
,,,,34965
,,,,34966
,,,,34967
,,,,34968
,,,,34969
,,,,34970
,,,,34971
,,,,34972
,,,,34973
,,,,34974
,,,,34975
,,,,34976
,,,,34977
,,,,34978
,,,,34979
,,,,34980
,,,,34981
,,,,34982
,,,,34983
,,,,34984
,,,,34985
,,,,34986
,,,"Pantomime (Ballet), Rites of an antique Greek burial",34987
,,,,34988
,,,,34989
,,,,34990
,,,,34991
,,,,34992
,,,,34993
,,,,34994
,,,,34995
,,,,34996
,,,,34997
,,,,34998
,,,Overture,34999
,,,,35000
,,,Slavonic Dance in C major,35001
,,,,35002
,,,Triana,35003
,,,,35004
,,,,35005
,,,Act III: Introduction,35006
,,,,35007
,,,,35008
,,,,35009
,,,,35010
,,,,35011
,,,,35012
,,,,35013
,,,,35014
,,,,35015
,,,,35016
,,,"""Vision fugitive,"" Hérode (aria)",35017
,,,"Semiramide (cavatina): ""Bel raggio lusinghier""",35018
,,,"""Batti, batti,"" Zerlina, Act I, scene xvi",35019
,,,,35020
,,,,35021
,,,,35022
,,,,35023
,,,,35024
,,,,35025
,,,,35026
,,,,35027
,,,,35028
,,,,35029
,,,,35030
,,,,35031
,,,"""Jesus, Joy of Man's Desiring,"" Chorale-Prelude (orch.)",35032
,,,Prelude,35033
,,,Allegro con brio,35034
,,,,35035
,,,,35036
,,,,35037
,,,,35038
,,,,35039
,,,Rakoczy March (Hungarian March),35040
,,,,35041
,,,,35042
,,,,35043
,,,,35044
,,,,35045
,,,,35046
,,,,35047
,,,,35048
,,,,35049
,,,,35050
,,,,35051
,,,,35052
,,,,35053
,,,,35054
,,,,35055
,,,,35056
,,,,35057
,,,,35058
,,,,35059
,,,,35060
,,,,35061
,,,,35062
,,,,35063
,,,,35064
,,,,35065
,,,,35066
,,,,35067
,,,,35068
,,,Act I: Prelude,35069
,,,Prelude and Liebestod (with or without soloist),35070
,,,,35071
,,,,35072
,,,,35073
,,,,35074
,,,Act I: Prelude,35075
,,,,35076
,,,Overture,35077
,,,,35078
,,,,35079
,,,Scherzo. Pizzicato ostinato: Allegro,35080
,,,,35081
,,,,35082
,,,,35083
,,,,35084
,,,,35085
,,,,35086
,,,,35087
,,,,35088
,,,,35089
,,,,35090
,,,,35091
,,,,35092
,,,entr'acte (unspecified),35093
,,,ballet music (unspecified),35094
,,,,35095
,,,Overture,35096
,,,"Overture, Op. 362",35097
,,,,35098
,,,,35099
,,,Andante moderato,35100
,,,Entreé,35101
,,,Carillon,35102
,,,Sarabande,35103
,,,Gavotte,35104
,,,Wirbeltanz (Whirling Dance) (Le Turbulent),35105
,,,March,35106
,,,,35107
,,,,35108
,,,,35109
,,,,35110
,,,,35111
,,,,35112
,,,,35113
,,,,35114
,,,,35115
,,,,35116
,,,Overture,35117
,,,,35118
,,,,35119
,,,"Overture, Op. 362",35120
,,,,35121
,,,,35122
,,,,35123
,,,,35124
,,,,35125
,,,,35126
,,,Act III: Prelude,35127
,,,"The Dance of the Apprentices and Entrance of the Masters, (chorus), Act III, scene v",35128
,,,Act III: Finale,35129
,,,Prelude to Act I,35130
,,,Adagio – Allegro,35131
,,,Menuetto – Trio,35132
,,,Andantino in modo di canzona,35133
,,,Scherzo. Pizzicato ostinato: Allegro,35134
,,,,35135
,,,,35136
,,,,35137
,,,,35138
,,,,35139
,,,,35140
,,,,35141
,,,Act III: Prelude,35142
,,,"The Dance of the Apprentices and Entrance of the Masters, (chorus), Act III, scene v",35143
,,,Act III: Finale,35144
,,,Overture,35145
,,,,35146
,,,,35147
,,,,35148
,,,,35149
,,,,35150
,,,"Nuages (""Clouds"")",35151
,,,"Fêtes (""Festivals"")",35152
,,,,35153
,,,,35154
,,,,35155
,,,Overture,35156
,,,,35157
,,,,35158
,,,,35159
,,,,35160
,,,,35161
,,,,35162
,,,,35163
,,,,35164
,,,,35165
,,,,35166
,,,,35167
,,,,35168
,,,,35169
,,,,35170
,,,,35171
,,,,35172
,,,,35173
,,,,35174
,,,,35175
,,,Allegro,35176
,,,Finale: Allegro con fuoco,35177
,,,Allegro con brio,35178
,,,,35179
,,,"""Westminster""",35180
,,,"""Covent Garden""",35181
,,,"Overture (""Overture to a Comedy"")",35182
,,,,35183
,,,,35184
,,,,35185
,,,,35186
,,,,35187
,,,,35188
,,,,35189
,,,Grave,35190
,,,"No. 10, ""Fröhlicher Landmann""",35191
,,,Adagio,35192
,,,,35193
,,,,35194
,,,,35195
,,,,35196
,,,,35197
,,,,35198
,,,,35199
,,,,35200
,,,Overture,35201
,,,,35202
,,,,35203
,,,,35204
,,,,35205
,,,,35206
,,,,35207
,,,,35208
,,,,35209
,,,,35210
,,,,35211
,,,,35212
,,,,35213
,,,,35214
,,,,35215
,,,Allegro non troppo,35216
,,,,35217
,,,,35218
,,,"Bacchanale (Venusberg music), Act I, scene i",35219
,,,,35220
,,,,35221
,,,,35222
,,,,35223
,,,,35224
,,,"""Brazilian Dance""",35225
,,,"""Flower of Tremenbe""",35226
,,,"""Batuque"" (Danza di Negri)",35227
,,,,35228
,,,,35229
,,,,35230
,,,,35231
,,,"""Brazilian Dance""",35232
,,,"""Flower of Tremenbe""",35233
,,,"""Batuque"" (Danza di Negri)",35234
,,,,35235
,,,,35236
,,,,35237
,,,,35238
,,,,35239
,,,Act I: Prelude,35240
,,,,35241
,,,,35242
,,,"Overture, Op. 362",35243
,,,Scherzo. Pizzicato ostinato: Allegro,35244
,,,,35245
,,,Act III: Introduction,35246
,,,,35247
,,,,35248
,,,,35249
,,,,35250
,,,,35251
,,,,35252
,,,,35253
,,,,35254
,,,,35255
,,,,35256
,,,,35257
,,,Overture,35258
,,,,35259
,,,,35260
,,,,35261
,,,,35262
,,,,35263
,,,,35264
,,,,35265
,,,,35266
,,,Waltz (Unspecified),35267
,,,Overture,35268
,,,,35269
,,,,35270
,,,,35271
,,,,35272
,,,,35273
,,,,35274
,,,,35275
,,,,35276
,,,,35277
,,,,35278
,,,,35279
,,,,35280
,,,,35281
,,,,35282
,,,Overture,35283
,,,,35284
,,,,35285
,,,,35286
,,,,35287
,,,,35288
,,,,35289
,,,,35290
,,,Overture,35291
,,,Act I: Prelude,35292
,,,,35293
,,,,35294
,,,,35295
,,,,35296
,,,,35297
,,,,35298
,,,,35299
,,,,35300
,,,,35301
,,,Overture,35302
,,,,35303
,,,,35304
,,,,35305
,,,No. 1 in C major: Presto,35306
,,,,35307
,,,,35308
,,,,35309
,,,Prelude to Act I,35310
,,,,35311
,,,,35312
,,,,35313
,,,,35314
,,,,35315
,,,,35316
,,,,35317
,,,,35318
,,,,35319
,,,,35320
,,,,35321
,,,,35322
,,,,35323
,,,,35324
,,,,35325
,,,,35326
,,,,35327
,,,,35328
,,,II. Ballet,35329
,,,IX. Ballet,35330
,,,"Overture, Op. 362",35331
,,,Overture,35332
,,,,35333
,,,,35334
,,,,35335
,,,,35336
,,,Act I: Prelude,35337
,,,Act III: Introduction,35338
,,,Prelude and Liebestod (with or without soloist),35339
,,,,35340
,,,,35341
,,,,35342
,,,,35343
,,,,35344
,,,Overture [Dresden],35345
,,,PROLOGUE: Dawn,35346
,,,PROLOGUE: Siegfried's Rhine Journey,35347
,,,Prelude and Liebestod (with or without soloist),35348
,,,"Ride of the Valkyries, Act III",35349
,,,,35350
,,,Act III,35351
,,,,35352
,,,,35353
,,,,35354
,,,,35355
,,,,35356
,,,,35357
,,,,35358
,,,,35359
,,,,35360
,,,,35361
,,,Overture,35362
,,,,35363
,,,,35364
,,,,35365
,,,,35366
,,,,35367
,,,,35368
,,,,35369
,,,,35370
,,,Overture,35371
,,,,35372
,,,,35373
,,,,35374
,,,,35375
,,,Prelude to Act I,35376
,,,"Good Friday Music, Act III",35377
,,,"Ascent to Valhalla, Orchestral Interlude No. III",35378
,,,"Tannhauser's Pilgrimage (Prelude), Act III",35379
,,,Overture,35380
,,,,35381
,,,,35382
,,,Overture,35383
,,,,35384
,,,,35385
,,,Elegy: Larghetto elegiaco,35386
,,,"Waltz: Moderato, tempo di valse",35387
,,,,35388
,,,Overture,35389
,,,,35390
,,,,35391
,,,,35392
,,,,35393
,,,Overture,35394
,,,,35395
,,,,35396
,,,,35397
,,,,35398
,,,,35399
,,,Overture,35400
,,,,35401
,,,,35402
,,,,35403
,,,,35404
,,,,35405
,,,Overture,35406
,,,Andante moderato,35407
,,,,35408
,,,,35409
,,,,35410
,,,,35411
,,,,35412
,,,,35413
,,,Overture,35414
,,,"Bacchanale (Venusberg music), Act I, scene i",35415
,,,,35416
,,,"Good Friday Music, Act III",35417
,,,Act I: Prelude,35418
,,,"Glorification, Act III",35419
,,,Act III: Prelude,35420
,,,"The Dance of the Apprentices and Entrance of the Masters, (chorus), Act III, scene v",35421
,,,"Overture (""Overture to a Comedy"")",35422
,,,,35423
,,,,35424
,,,,35425
,,,Overture,35426
,,,,35427
,,,,35428
,,,,35429
,,,Overture,35430
,,,,35431
,,,,35432
,,,Polka,35433
,,,Fugue,35434
,,,,35435
,,,,35436
,,,,35437
,,,,35438
,,,,35439
,,,,35440
,,,,35441
,,,,35442
,,,Overture,35443
,,,,35444
,,,,35445
,,,Act I: Prelude,35446
,,,Liebestod (orch. only),35447
,,,Overture [Dresden],35448
,,,II. Andante lento molto,35449
,,,,35450
,,,,35451
,,,,35452
,,,,35453
,,,,35454
,,,,35455
,,,,35456
,,,,35457
,,,,35458
,,,,35459
,,,,35460
,,,,35461
,,,,35462
,,,Waltz (Unspecified),35463
,,,,35464
,,,,35465
,,,"""Divinités du Styx,"" Alceste (aria)",35466
,,,,35467
,,,,35468
,,,IV. Dance of the Coachmen,35469
,,,,35470
,,,,35471
,,,,35472
,,,,35473
,,,,35474
,,,,35475
,,,,35476
,,,Overture,35477
,,,Allegretto,35478
,,,,35479
,,,,35480
,,,,35481
,,,,35482
,,,,35483
,,,,35484
,,,,35485
,,,,35486
,,,,35487
,,,,35488
,,,,35489
,,,,35490
,,,,35491
,,,,35492
,,,,35493
,,,,35494
,,,,35495
,,,Overture,35496
,,,"""Nacqui all'affanno, al pianto,"" Chorus, scene and rondo (finale)",35497
,,,,35498
,,,,35499
,,,,35500
,,,,35501
,,,,35502
,,,,35503
,,,,35504
,,,,35505
,,,,35506
,,,,35507
,,,,35508
,,,,35509
,,,"Overture, Op. 362",35510
,,,,35511
,,,,35512
,,,Act III: Grand pas de deux,35513
,,,Iniciación,35514
,,,,35515
,,,,35516
,,,,35517
,,,,35518
,,,Pas de deux,35519
,,,,35520
,,,"Act III, No. 25, Variation II and Coda: ""Blue Bird"" pas de deux",35521
,,,,35522
,,,Danse villageoise (Village Dance): Allegro,35523
,,,,35524
,,,,35525
,,,,35526
,,,,35527
,,,,35528
,,,,35529
,,,,35530
,,,Overture,35531
,,,,35532
,,,,35533
,,,,35534
,,,,35535
,,,,35536
,,,"""My Hero,"" (aria)",35537
,,,My Song of Love,35538
,,,,35539
,,,,35540
,,,Overture,35541
,,,"""Who Marries Us""",35542
,,,Love's Roundelay,35543
,,,,35544
,,,,35545
,,,,35546
,,,7. Nocturne: Andante tranquillo,35547
,,,1. Scherzo: Allegro vivace,35548
,,,Scherzo,35549
,,,Overture,35550
,,,,35551
,,,,35552
,,,,35553
,,,,35554
,,,,35555
,,,,35556
